"species","longitude","latitude"
"Lepus europaeus",25.324056,61.317444
"Alces alces",22.206378,62.707162
"Pusa hispida botnica",24.68483,60.03843
"Nyctereutes procyonoides",26.701367,60.954072
"Neovison vison",25.084777,60.252092
"Eptesicus nilssonii",22.391354,60.446193
"Mus musculus",21.551798,61.09859
"Nyctereutes procyonoides",26.04684,61.23881
"Nyctereutes procyonoides",26.04328,61.23535
"Vulpes vulpes",26.04684,61.23881
"Nyctereutes procyonoides",25.07393,60.26344
"Vulpes vulpes",25.4244,60.7126
"Sciurus vulgaris",22.895427,59.811106
"Lutra lutra",22.895427,59.811106
"Sciurus vulgaris",24.622165,65.746516
"Capreolus capreolus",24.454694,60.063866
"Dama dama",24.454694,60.063866
"Odocoileus virginianus",24.454694,60.063866
"Capreolus capreolus",29.074818,63.623604
"Sciurus vulgaris",29.074818,63.623604
"Capreolus capreolus",22.497216,60.36757
"Sciurus vulgaris",29.414605,65.999475
"Sciurus vulgaris",23.523075,61.488495
"Alces alces",22.206378,62.707162
"Capreolus capreolus",22.206378,62.707162
"Apodemus flavicollis",25.530254,61.421548
"Alces alces",21.516395,60.911293
"Nyctereutes procyonoides",23.022446,61.375867
"Nyctereutes procyonoides",23.022393,61.375839
"Nyctereutes procyonoides",24.845928,60.297105
"Nyctereutes procyonoides",29.49842,61.58191
"Dama dama",24.499797,60.051139
"Capreolus capreolus",25.415498,64.843784
"Capreolus capreolus",25.867721,69.47851
"Capreolus capreolus",21.471747,61.104208
"Oryctolagus cuniculus",24.71831,60.17979
"Apodemus flavicollis",24.9,60.1
"Rodentia",28.03968,63.66577
"",25.5,66.5
"Arvicolinae",28.04044,63.66509
"Capreolus capreolus",24.45612,60.41614
"Erinaceus europaeus",22.275,60.44783
"Sciurus vulgaris",22.895427,59.811106
"Lutra lutra",22.895427,59.811106
"Alces alces",25.39541,61.89004
"Pteromys volans",25.945746,62.469014
"Pteromys volans",25.946706,62.46874
"Pteromys volans",25.946806,62.469411
"Pteromys volans",25.946235,62.469217
"Nyctereutes procyonoides",21.78837,60.93795
"Nyctereutes procyonoides",25.342671,61.518243
"Nyctereutes procyonoides",21.655991,63.178425
"Nyctereutes procyonoides",24.947457,60.215333
"Neovison vison",26.554545,64.648946
"Rattus norvegicus",24.95234,60.18415
"Sciurus vulgaris",28.03416,64.25423
"Lepus europaeus",25.000138,60.240978
"Rangifer tarandus",29.5,65.3
"Sciurus vulgaris",25.7,61.1
"",29.5,65.5
"Rodentia",24.94142,60.18193
"Pteromys volans",25.722109,62.243702
"Pteromys volans",27.363765,61.704054
"Lutra lutra",22.895427,59.811106
"Nyctereutes procyonoides",25.150443,60.376685
"Nyctereutes procyonoides",27.780541,62.880865
"Capreolus capreolus",25.27749,60.8817
"Lepus timidus",22.319816,60.529948
"Myodes glareolus",23.829919,61.455494
"Sorex",25.530254,61.421548
"Rattus norvegicus",24.9,60.1
"",25.3,66.3
"Pteromys volans",22.984302,62.369846
"Sciurus vulgaris",22.895427,59.811106
"Nyctereutes procyonoides",24.087896,61.489193
"Castor",24.633983,63.701471
"Odocoileinae",21.554003,61.090284
"Sciurus vulgaris",21.554331,61.098295
"Rangifer tarandus fennicus",29.403557,64.099185
"Apodemus flavicollis",24.9,60.1
"Nyctereutes procyonoides",27.720476,62.877954
"Sciurus vulgaris",24.75911,60.72636
"Rattus norvegicus",24.9,60.1
"Lutra lutra",22.895427,59.811106
"Alces alces",24.5,60.3
"Cervidae",22.91175,61.0807
"Nyctereutes procyonoides",24.83761,60.320747
"Lepus europaeus",24.92168,60.16286
"Capreolus capreolus",24.691815,62.270217
"Martes martes",23.755373,62.022621
"Neovison vison",22.474877,60.444412
"Nyctereutes procyonoides",24.948336,60.217162
"Martes martes",24.507467,61.428168
"",24.84135,60.3209
"Lepus europaeus",24.94995,60.18411
"Pteromys volans",25.656049,62.134125
"Pteromys volans",25.818885,62.245013
"Halichoerus grypus",22.895427,59.811106
"Apodemus flavicollis",27.5,61.7
"Nyctereutes procyonoides",21.761015,63.170416
"Capreolus capreolus",25.04604,60.816402
"Capreolus capreolus",25.15222,60.850372
"Capreolus capreolus",25.241747,60.866364
"Odocoileus virginianus",25.15222,60.850372
"Capreolus capreolus",25.659465,62.216948
"Nyctereutes procyonoides",25.151825,60.209034
"Neovison vison",28.355974,64.67704
"Vulpes vulpes",24.8776,60.19109
"Odocoileus virginianus",23.27689,60.17626
"Halichoerus grypus",22.895427,59.811106
"Vulpes vulpes",22.895427,59.811106
"Lutra lutra",22.895427,59.811106
"Nyctereutes procyonoides",25.710026,60.982244
"Alces alces",22.338705,62.55949
"Neovison vison",24.72024,65.785927
"Nyctereutes procyonoides",22.371136,60.529206
"Nyctereutes procyonoides",21.276344,61.556518
"Pteromys volans",28.492256,61.135572
"Halichoerus grypus",22.895427,59.811106
"Sciurus vulgaris",22.895427,59.811106
"Halichoerus grypus",25.17771,60.192062
"Capreolus capreolus",22.206345,60.426763
"Sciurus vulgaris",21.554282,61.099984
"Martes martes",24.176712,61.815224
"Nyctereutes procyonoides",22.134509,61.732843
"Sciurus vulgaris",24.85559,60.24989
"Pteromys volans",24.902205,60.192346
"Halichoerus grypus",22.895427,59.811106
"Sciurus vulgaris",22.895427,59.811106
"Capreolus capreolus",24.665393,65.890594
"Lepus timidus",23.609586,66.312829
"Lepus timidus",24.612387,65.844204
"Castor",25.13468,61.21381
"Pteromys volans",25.941763,62.468336
"Pteromys volans",25.94179,62.468335
"Pteromys volans",28.49148,61.135551
"Lepus europaeus",22.200567,60.427961
"Sciurus vulgaris",21.531078,61.110236
"Nyctereutes procyonoides",23.68826,61.855
"Odocoileus virginianus",21.9,60.5
"Pteromys volans",24.430329,61.471516
"Nyctereutes procyonoides",27.730018,62.886916
"Nyctereutes procyonoides",25.399423,60.698093
"Nyctereutes procyonoides",24.951718,60.245426
"Nyctereutes procyonoides",25.025264,60.353214
"Capreolus capreolus",21.17939,60.24499
"Vulpes vulpes",21.63676,63.08899
"Pteromys volans",29.179731,62.142266
"Mammalia",23.82648,60.68739
"Lepus europaeus",24.82137,60.18332
"Rangifer tarandus fennicus",23.5,63.9
"Sciurus vulgaris",21.55804,62.38313
"Capreolus capreolus",25.013212,60.216619
"Halichoerus grypus",22.895427,59.811106
"Sciurus vulgaris",27.785938,64.40374
"Vulpes vulpes",26.406558,64.76785
"Castor",27.00999,64.07605
"Vulpes vulpes",24.930419,60.18362
"Vulpes vulpes",25.443245,65.204372
"Nyctereutes procyonoides",21.264319,62.040184
"Odocoileus virginianus",21.294852,62.064886
"Sciurus vulgaris",25.620121,64.965472
"Capreolus capreolus",22.200515,60.427972
"Oryctolagus cuniculus",24.83709,60.18433
"Myodes glareolus",26.7,62.5
"Neovison vison",30.30614,62.852252
"Nyctereutes procyonoides",22.236007,61.244998
"Nyctereutes procyonoides",25.192412,60.315885
"Nyctereutes procyonoides",24.991076,60.326979
"Nyctereutes procyonoides",30.3826,62.101596
"Nyctereutes procyonoides",24.933324,60.804889
"Vulpes vulpes",22.26709,60.4432
"Erinaceus europaeus",25.40821,65.07207
"Lepus europaeus",21.814191,61.433805
"Mustela erminea",21.806488,61.42135
"Alces alces",25.275953,60.31217
"Pteromys volans",23.794339,61.494057
"Pteromys volans",25.656049,62.134125
"Vulpes vulpes",24.886221,60.207329
"Pteromys volans",24.644085,60.146856
"Rangifer tarandus fennicus",26.727926,64.397521
"Sciurus vulgaris",21.53014,61.110926
"Sciurus vulgaris",21.535433,61.109243
"Sciurus vulgaris",21.539852,61.107974
"Odocoileus virginianus",22.996308,61.158065
"Halichoerus grypus",23.123399,59.826339
"Lutra lutra",23.123399,59.826339
"Sciurus vulgaris",23.622816,60.816345
"Myotis daubentonii",22.39176,60.447611
"Nyctereutes procyonoides",24.023453,60.343519
"Nyctereutes procyonoides",22.994059,60.118979
"Nyctereutes procyonoides",25.162077,60.370128
"Sciurus vulgaris",24.86228,60.20454
"Capreolus capreolus",24.75007,60.38718
"Capreolus capreolus",24.75001,60.38718
"Oryctolagus cuniculus",24.969648,60.319239
"Vulpes vulpes",25.504112,65.018511
"Nyctereutes procyonoides",23.946007,60.391664
"Vulpes vulpes",25.494829,64.980576
"Sciurus vulgaris",22.996813,61.157666
"Sciurus vulgaris",21.553942,61.098063
"Sciurus vulgaris",21.535433,61.109243
"Martes martes",26.942894,60.449241
"Rodentia",24.99946,60.18787
"Sciurus vulgaris",22.895427,59.811106
"Sciurus vulgaris",22.85617,62.79239
"Vulpes vulpes",25.728407,62.226346
"Vulpes vulpes",22.200565,60.427965
"Nyctereutes procyonoides",25.49989,60.557516
"Sciurus vulgaris",22.895427,59.811106
"Lutra lutra",22.895427,59.811106
"Pteromys volans",24.771465,60.173685
"Sorex minutus",27.19605,63.56805
"Capreolus capreolus",22.204831,60.4093
"Sciurus vulgaris",21.756176,62.48553
"Vulpes vulpes",23.834747,61.501327
"Talpa europaea",27.9,61.5
"Martes martes",24.176713,61.815217
"Nyctereutes procyonoides",25.776847,61.037718
"Nyctereutes procyonoides",23.514011,60.041647
"Nyctereutes procyonoides",27.793765,62.97292
"Capreolus capreolus",24.8233,60.26102
"Sciurus vulgaris",22.895427,59.811106
"Sciurus vulgaris",25.785907,62.221959
"Sciurus vulgaris",25.638407,66.506625
"Sciurus vulgaris",23.757938,66.343144
"Sciurus vulgaris",27.437242,66.705464
"Sciurus vulgaris",24.707315,65.731932
"Sciurus vulgaris",23.915667,61.318332
"Sciurus vulgaris",27.300685,66.382086
"Sciurus vulgaris",25.484686,64.990223
"Capreolus capreolus",24.995971,67.6199
"Lepus timidus",24.995971,67.6199
"Sciurus vulgaris",24.995971,67.6199
"Lepus europaeus",25.38159,65.146464
"Sciurus vulgaris",25.38159,65.146464
"Sciurus vulgaris",23.356241,63.841958
"Sciurus vulgaris",26.144211,62.157396
"Sciurus vulgaris",27.662095,64.22129
"Sciurus vulgaris",27.120039,68.887372
"Lepus europaeus",24.01403,61.28813
"Sciurus vulgaris",24.01403,61.28813
"Sciurus vulgaris",24.546302,61.59693
"Sciurus vulgaris",23.680497,60.088019
"Sciurus vulgaris",24.553738,65.765165
"Sciurus vulgaris",24.657517,65.782818
"Sciurus vulgaris",24.892856,67.663941
"Sciurus vulgaris",28.531376,64.036909
"Sciurus vulgaris",25.706509,64.969425
"Vulpes vulpes",25.706509,64.969425
"Sciurus vulgaris",25.149408,65.648217
"Sciurus vulgaris",24.730398,61.645591
"Sciurus vulgaris",24.598098,61.679755
"Sciurus vulgaris",25.564486,64.91666
"Sciurus vulgaris",25.076749,66.625989
"Sciurus vulgaris",25.757947,66.551324
"Sciurus vulgaris",23.925933,66.795363
"Capreolus capreolus",24.707315,65.731932
"Myodes glareolus",24.707315,65.731932
"Lepus timidus",24.707315,65.731932
"Lepus timidus",25.84454,66.528506
"Sciurus vulgaris",25.635828,66.516387
"Sciurus vulgaris",25.691428,62.609162
"Sciurus vulgaris",27.092658,62.160916
"Sciurus vulgaris",25.757947,66.551324
"Sciurus vulgaris",24.707315,65.731932
"Sciurus vulgaris",25.033611,64.300873
"Sciurus vulgaris",23.700969,61.582736
"Sciurus vulgaris",30.584497,62.473831
"Sciurus vulgaris",27.016656,68.902797
"Sciurus vulgaris",23.461841,62.025884
"Sciurus vulgaris",25.344966,65.115606
"Sciurus vulgaris",23.85433,60.059476
"Sciurus vulgaris",24.399094,66.624394
"Sciurus vulgaris",25.516778,65.077278
"Sciurus vulgaris",25.84454,66.528506
"Sciurus vulgaris",23.972969,67.833788
"Sciurus vulgaris",24.731548,65.664028
"Sciurus vulgaris",23.325173,61.573136
"Sciurus vulgaris",26.700937,62.968131
"Sciurus vulgaris",21.529489,61.063068
"Sciurus vulgaris",23.963225,66.763933
"Sciurus vulgaris",22.359238,60.464887
"Sciurus vulgaris",24.531438,60.612625
"Sciurus vulgaris",27.727381,60.788952
"Sciurus vulgaris",23.073527,63.542694
"Sciurus vulgaris",28.378621,60.897588
"Sciurus vulgaris",29.570151,64.201764
"Sciurus vulgaris",25.994788,60.541874
"Sciurus vulgaris",24.31996,61.994698
"Sciurus vulgaris",21.54489,60.973733
"Sciurus vulgaris",23.551637,61.616467
"Sciurus vulgaris",22.384668,60.28597
"Sciurus vulgaris",22.764372,62.776836
"Lepus europaeus",22.975247,62.909455
"Sciurus vulgaris",22.975247,62.909455
"Apodemus flavicollis",23.293004,60.405261
"Sciurus vulgaris",23.293004,60.405261
"Lutra lutra",21.345071,61.05543
"Sciurus vulgaris",24.962666,64.276475
"Capreolus capreolus",22.226169,60.455831
"Pteromys volans",25.939214,62.466847
"Pteromys volans",25.939504,62.466717
"Pteromys volans",25.939287,62.466755
"Lutra lutra",25.1,60.1
"Nyctereutes procyonoides",21.708104,63.161458
"Nyctereutes procyonoides",23.944605,61.518084
"Pteromys volans",23.830407,61.63199
"Sciurus vulgaris",22.895427,59.811106
"Lutra lutra",22.895427,59.811106
"Rattus norvegicus",24.9,60.1
"Martes martes",19.75293,60.25636
"Capreolus capreolus",22.206345,60.426763
"Martes martes",19.886764,60.10883
"Vulpes vulpes",25.06307,60.17689
"Capreolus capreolus",25.13539,60.24197
"Erinaceus europaeus",24.99036,60.17824
"Mammalia",23.27639,60.177
"Odocoileus virginianus",24.93029,60.26382
"Neovison vison",27.3057,60.275279
"Lutra lutra",27.303107,60.281606
"Phocoena phocoena",21.904857,60.207095
"Sciurus vulgaris",22.895427,59.811106
"Rattus norvegicus",24.93475,60.18483
"Capreolus capreolus",22.486287,60.088405
"Nyctereutes procyonoides",22.486287,60.088405
"Martes martes",22.200889,60.65361
"Sciurus vulgaris",27.3,61.7
"Neovison vison",26.339844,60.443214
"Odocoileus virginianus",23.27729,60.17641
"Sciurus vulgaris",24.19098,60.53396
"Sorex",24.36581,60.0999
"Pteromys volans",27.720254,64.229994
"Sciurus vulgaris",22.895427,59.811106
"Pteromys volans",25.614174,61.871252
"Sciurus vulgaris",21.756176,62.48553
"Sciurus vulgaris",22.200553,60.427941
"Lepus timidus",21.252,60.835774
"Vulpes vulpes",24.93593,60.190169
"Neovison vison",25.97287,61.110166
"Nyctereutes procyonoides",24.223989,60.299559
"Nyctereutes procyonoides",24.188507,60.318516
"Ondatra zibethicus",24.935575,62.687966
"Capreolus capreolus",22.92558,59.83482
"Sciurus vulgaris",22.90697,59.82
"Pteromys volans",26.564998,61.265121
"Pteromys volans",26.56679,61.264911
"Pteromys volans",26.567292,61.265048
"Lepus europaeus",25.018642,60.110161
"Alces alces",22.260423,60.561776
"Capreolus capreolus",22.206345,60.426763
"Capreolus capreolus",22.200559,60.427965
"Sciurus vulgaris",22.200559,60.427965
"Castor fiber",21.78187,62.05636
"Nyctereutes procyonoides",22.489017,62.712118
"Capreolus capreolus",24.92466,60.22908
"Capreolus capreolus",25.295096,60.302804
"Lutra lutra",22.895427,59.811106
"Pteromys volans",27.363765,61.704054
"Sciurus vulgaris",21.554143,61.098845
"Capreolus capreolus",27.271184,60.64575
"Pteromys volans",25.018642,60.110161
"Sciurus vulgaris",22.895427,59.811106
"Pteromys volans",29.094037,62.645172
"",24.47652,60.01764
"Vulpes vulpes",25.00175,60.20874
"Erinaceus europaeus",29.81028,62.57655
"Nyctereutes procyonoides",23.362194,60.780535
"Nyctereutes procyonoides",25.165373,60.346347
"Pteromys volans",25.739004,62.227907
"Nyctereutes procyonoides",25.154989,60.372617
"Nyctereutes procyonoides",24.425894,60.407932
"Plecotus auritus",24.774375,60.759606
"Lepus europaeus",23.79564,61.5008
"Sciurus vulgaris",24.89172,60.19255
"Halichoerus grypus",22.895427,59.811106
"Sciurus vulgaris",22.895427,59.811106
"Pteromys volans",24.720795,60.131924
"Nyctereutes procyonoides",23.324005,60.069967
"Nyctereutes procyonoides",23.230002,63.874257
"Myotis mystacinus",24.776,60.762
"Myotis brandtii",24.776,60.762
"Myotis mystacinus",24.772557,60.761598
"Meles meles",24.30238,61.13689
"Pteromys volans",25.75272,62.252782
"Odocoileus virginianus",22.95385,59.8263
"Sciurus vulgaris",22.895427,59.811106
"Lepus europaeus",24.7669,60.74295
"Lepus europaeus",24.9813,60.20575
"Neovison vison",28.601918,64.19012
"Nyctereutes procyonoides",27.062503,61.747498
"Vulpes vulpes",24.99914,60.21028
"Mustela nivalis",26.839717,60.897286
"Lepus europaeus",22.895427,59.811106
"Lutra lutra",22.895427,59.811106
"Erinaceus europaeus",29.72786,62.6043
"",29.7,62.1
"Odocoileus virginianus",21.557659,61.102711
"Nyctereutes procyonoides",27.20831,61.488473
"Capreolus capreolus",22.29554,60.46647
"Erinaceidae",27.6895,62.89771
"Capreolus capreolus",24.155508,61.410745
"Erinaceus europaeus",29.72786,62.6043
"Sciurus vulgaris",22.895427,59.811106
"Capreolus capreolus",23.553975,58.689558
"Capreolus capreolus",25.747742,62.21232
"Sciurus vulgaris",29.32552,66.36042
"Mustela nivalis",27.64064,62.89735
"Sorex araneus",27.00455,63.02073
"Pteromys volans",24.059263,60.774209
"Lepus timidus",25.61665,62.78832
"Pteromys volans",24.712133,60.144131
"Myodes glareolus",25.693156,66.510451
"Sciurus vulgaris",22.200599,60.427982
"Nyctereutes procyonoides",24.530416,60.336484
"Nyctereutes procyonoides",27.735459,63.1353
"Nyctereutes procyonoides",28.075648,62.435101
"Nyctereutes procyonoides",29.871332,62.622478
"Sciurus vulgaris",23.96856,61.48413
"Pteromys volans",24.900123,60.19349
"Chiroptera",22.895427,59.811106
"Sciurus vulgaris",22.895427,59.811106
"Erinaceus europaeus",25.586007,60.649134
"Lutra lutra",21.513616,60.649172
"Erinaceus europaeus",25.688278,64.828933
"Lutra lutra",24.9,60.1
"Erinaceus europaeus",25.1,60.1
"Nyctereutes procyonoides",25.846283,66.549352
"Nyctereutes procyonoides",23.159906,63.646992
"Nyctereutes procyonoides",25.474532,60.744471
"Nyctereutes procyonoides",23.99961,61.51122
"Ondatra zibethicus",27.469667,64.474148
"Apodemus flavicollis",22.02509,60.46598
"Martes martes",24.183484,61.803333
"Sorex minutus",25.02539,60.22115
"Erinaceus europaeus",25.586007,60.649134
"Erinaceus europaeus",25.586007,60.649134
"Halichoerus grypus",22.895427,59.811106
"Sciurus vulgaris",22.895427,59.811106
"Pteromys volans",23.099646,62.952743
"Martes martes",24.321341,61.806466
"Nyctereutes procyonoides",23.387347,59.928587
"Eptesicus nilssonii",21.19502,60.8798
"Sciurus vulgaris",21.9,60.5
"Talpa europaea",27.5,61.7
"Eptesicus nilssonii",22.530315,60.59417
"Plecotus auritus",22.530315,60.59417
"Alces alces",22.051543,60.636034
"Vulpes vulpes",21.320504,60.818529
"Capreolus capreolus",21.320504,60.818529
"Myotis mystacinus/brandtii",22.530315,60.59417
"Vulpes vulpes",22.072913,60.609075
"Mammalia",22.072913,60.609075
"Sciurus vulgaris",22.20051,60.427945
"Eptesicus nilssonii",28.550381,65.260351
"Vulpes vulpes",24.9,60.3
"Neovison vison",25.629483,61.222754
"Neovison vison",27.73182,63.060076
"Neovison vison",27.995589,62.354706
"Neovison vison",24.270508,61.341988
"",22.68162,61.57141
"Ondatra zibethicus",27.38197,63.37125
"Erinaceus europaeus",24.98824,64.494538
"Chiroptera",24.772546,60.767039
"Capreolus capreolus",23.99851,60.19528
"Sciurus vulgaris",24.41275,60.83661
"Odocoileus virginianus",24.48332,60.08407
"Pteromys volans",23.782282,61.50832
"Sciurus vulgaris",22.895427,59.811106
"Pteromys volans",25.624469,62.112873
"Sciurus vulgaris",25.785907,62.221959
"Muridae",25.785907,62.221959
"Sciurus vulgaris",25.785907,62.221959
"Lepus europaeus",25.785907,62.221959
"",23.5961,61.54955
"Sciurus vulgaris",23.678576,60.359554
"Muridae",23.678576,60.359554
"Lepus timidus",23.678576,60.359554
